date,asset_id,operator_id,shift,fuel_liters,idle_pct,empty_travel_pct,avg_speed_kmh,max_coolant_c,shocks,overloads,maintenance_hours_remaining
2026-09-04,FLT-012,OP-094,C,58.32,23.17,43.99,11.45,86.43,0,0,85.1
2026-09-04,FLT-017,OP-028,A,54.43,20.6,42.2,11.55,86.45,0,0,117.6
2026-09-04,FLT-017,OP-074,B,56.18,20.63,43.6,12.13,89.37,0,0,117.35
2026-09-04,FLT-017,OP-042,C,67.29,32.71,52.01,11.44,86.91,0,0,117.1
2026-09-04,FLT-023,OP-051,A,68.06,22.36,43.03,11.78,97.37,0,0,79.6
2026-09-04,FLT-023,OP-105,B,71.72,22.15,41.6,11.61,98.04,0,0,79.35
2026-09-04,FLT-023,OP-033,C,67.85,22.67,40.2,11.15,97.97,0,0,79.1
2026-09-04,FLT-031,OP-088,A,70.24,22.75,38.3,11.04,89.57,0,0,157.6
2026-09-04,FLT-031,OP-033,B,77.03,22.14,40.87,10.75,86.59,0,0,157.35
2026-09-04,FLT-031,OP-074,C,74.96,19.74,39.75,10.44,86.81,0,0,157.1
2026-09-04,FLT-044,OP-015,A,69.76,21.04,42.55,10.66,86.78,0,0,26.4
2026-09-04,FLT-044,OP-074,B,75.27,23.73,39.57,10.8,89.08,0,0,26.15
2026-09-04,FLT-044,OP-105,C,68.8,21.19,42.88,10.49,87.3,0,0,25.9
2026-09-04,FLT-052,OP-074,A,58.07,21.47,41.71,11.68,85.95,0,0,105.6
2026-09-04,FLT-052,OP-105,B,62.56,21.48,43.96,10.97,85.2,0,0,105.35
2026-09-04,FLT-052,OP-033,C,61.91,21.56,43.37,10.95,85.87,0,0,105.1
2026-09-04,FLT-058,OP-094,A,52.35,21.17,40.24,11.63,86.45,0,0,181.6
2026-09-04,FLT-058,OP-033,B,53.72,19.69,38.48,13.03,87.76,0,0,181.35
2026-09-04,FLT-058,OP-088,C,54.67,18.84,41.78,12.18,84.8,0,0,181.1
2026-09-04,FLT-064,OP-105,A,82.74,22.98,39.97,9.44,90.91,0,0,135.6
2026-09-04,FLT-064,OP-088,B,91.46,23.76,39.18,9.96,90.66,0,0,135.35
2026-09-04,FLT-064,OP-028,C,86.72,22.62,40.25,9.66,90.21,0,0,135.1
2026-09-05,FLT-012,OP-015,A,54.14,21.21,40.19,12.47,88.71,0,0,84.25
2026-09-05,FLT-012,OP-051,B,60.33,19.96,43.75,12.22,86.54,0,0,84.0
2026-09-05,FLT-012,OP-105,C,57.24,23.18,41.19,12.43,87.6,0,0,83.75
2026-09-05,FLT-017,OP-033,A,52.69,23.62,45.62,11.98,88.45,0,0,116.25
2026-09-05,FLT-017,OP-088,B,58.5,22.51,44.39,11.5,86.03,0,0,116.0
2026-09-05,FLT-017,OP-042,C,67.36,31.75,50.72,11.62,86.88,0,0,115.75
2026-09-05,FLT-023,OP-063,A,71.49,23.98,43.73,11.74,101.69,0,0,78.25
2026-09-05,FLT-023,OP-007,B,73.34,21.61,40.59,11.56,100.95,0,0,78.0
2026-09-05,FLT-023,OP-042,C,70.07,22.26,41.41,11.79,102.27,0,0,77.75
2026-09-05,FLT-031,OP-094,A,72.77,21.3,40.21,11.42,89.43,0,0,156.25
2026-09-05,FLT-031,OP-042,B,75.84,19.2,37.29,10.17,89.75,0,0,156.0
2026-09-05,FLT-031,OP-088,C,73.51,22.87,38.76,10.39,89.02,0,0,155.75
2026-09-05,FLT-044,OP-021,A,71.14,21.27,38.2,10.02,88.36,0,0,24.0
2026-09-05,FLT-044,OP-088,B,72.44,20.35,42.59,10.62,89.66,0,0,23.75
2026-09-05,FLT-044,OP-015,C,69.77,20.08,41.0,10.64,89.43,0,0,23.5
2026-09-05,FLT-052,OP-088,A,60.27,23.03,41.55,10.91,88.22,0,0,104.25
2026-09-05,FLT-052,OP-015,B,60.68,22.31,39.66,10.8,86.23,0,0,104.0
2026-09-05,FLT-052,OP-051,C,59.03,23.37,43.48,11.0,88.97,0,0,103.75
2026-09-05,FLT-058,OP-105,A,52.18,20.9,40.08,11.93,86.87,0,0,180.25
2026-09-05,FLT-058,OP-051,B,54.0,19.14,39.58,12.81,86.77,0,0,180.0
2026-09-05,FLT-058,OP-105,C,52.45,18.71,42.92,12.99,86.51,0,0,179.75
2026-09-05,FLT-064,OP-007,A,85.23,22.14,39.14,9.88,90.74,0,0,134.25
2026-09-05,FLT-064,OP-094,B,91.3,22.15,35.74,9.44,87.18,0,0,134.0
2026-09-05,FLT-064,OP-033,C,87.3,21.55,40.24,9.72,90.04,0,0,133.75
2026-09-06,FLT-012,OP-015,A,56.48,23.07,42.44,12.03,87.69,0,2,82.9
2026-09-06,FLT-012,OP-063,B,57.61,20.99,44.19,11.34,87.84,0,0,82.65
2026-09-06,FLT-012,OP-007,C,58.62,23.09,44.29,11.37,87.53,0,0,82.4
2026-09-06,FLT-017,OP-042,A,55.52,23.81,44.03,12.05,87.36,0,0,114.9
2026-09-06,FLT-017,OP-094,B,57.35,23.91,44.87,11.79,88.44,0,0,114.65
2026-09-06,FLT-017,OP-015,C,56.61,21.97,43.62,11.43,86.46,0,0,114.4
2026-09-06,FLT-023,OP-074,A,73.68,20.95,42.52,11.42,105.2,0,0,76.9
2026-09-06,FLT-023,OP-015,B,77.08,23.91,42.44,11.83,104.76,0,0,76.65
2026-09-06,FLT-023,OP-051,C,75.37,23.95,40.46,11.04,106.43,0,0,76.4
2026-09-06,FLT-031,OP-105,A,69.57,20.89,41.45,11.35,88.42,0,0,154.9
2026-09-06,FLT-031,OP-051,B,76.43,21.47,39.07,10.39,88.8,0,0,154.65
2026-09-06,FLT-031,OP-094,C,72.91,20.57,36.57,10.61,89.45,0,0,154.4
2026-09-06,FLT-044,OP-028,A,69.54,22.68,41.64,11.02,86.96,0,0,21.6
2026-09-06,FLT-044,OP-094,B,75.92,23.59,40.1,10.33,86.64,0,0,21.35
2026-09-06,FLT-044,OP-021,C,71.65,21.95,39.03,10.83,90.39,0,0,21.1
2026-09-06,FLT-052,OP-094,A,60.35,22.52,42.85,11.58,87.79,0,0,102.9
2026-09-06,FLT-052,OP-021,B,60.27,22.34,43.95,10.81,85.08,0,0,102.65
2026-09-06,FLT-052,OP-063,C,61.17,21.59,42.88,11.01,86.24,0,0,102.4
2026-09-06,FLT-058,OP-007,A,54.99,18.59,38.74,12.66,88.01,0,0,178.9
2026-09-06,FLT-058,OP-063,B,56.36,21.77,39.79,12.18,85.89,0,0,178.65
2026-09-06,FLT-058,OP-007,C,53.96,21.81,42.32,11.51,84.63,0,0,178.4
2026-09-06,FLT-064,OP-021,A,87.43,20.71,35.51,9.68,89.55,0,0,132.9
2026-09-06,FLT-064,OP-007,B,89.51,22.91,37.73,10.69,90.03,0,0,132.65
2026-09-06,FLT-064,OP-051,C,84.82,20.4,39.41,10.21,87.73,0,0,132.4
2026-09-07,FLT-012,OP-015,A,56.98,22.05,43.92,11.77,87.74,0,3,81.55
2026-09-07,FLT-012,OP-074,B,58.97,22.16,40.97,12.51,88.93,0,0,81.3
2026-09-07,FLT-012,OP-015,C,58.21,20.14,43.61,11.66,85.3,0,0,81.05
2026-09-07,FLT-017,OP-051,A,55.94,20.69,43.83,11.48,85.99,0,0,113.55
2026-09-07,FLT-017,OP-105,B,56.55,22.0,45.2,11.79,88.55,0,0,113.3
2026-09-07,FLT-017,OP-021,C,54.31,22.18,43.92,12.17,87.35,0,0,113.05
2026-09-07,FLT-023,OP-088,A,77.67,21.4,41.23,11.81,109.27,0,0,75.55
2026-09-07,FLT-023,OP-021,B,81.31,23.94,40.64,12.3,110.34,0,0,75.3
2026-09-07,FLT-023,OP-042,C,77.15,23.6,42.25,12.41,108.72,0,0,75.05
2026-09-07,FLT-031,OP-007,A,74.92,20.39,40.92,10.94,88.16,0,0,153.55
2026-09-07,FLT-031,OP-042,B,77.54,19.4,40.98,10.88,88.6,0,0,153.3
2026-09-07,FLT-031,OP-094,C,73.23,20.19,36.91,10.6,87.75,0,0,153.05
2026-09-07,FLT-044,OP-033,A,69.29,21.64,41.96,10.2,90.24,0,0,19.2
2026-09-07,FLT-044,OP-094,B,74.38,20.21,37.36,10.83,86.74,0,0,18.95
2026-09-07,FLT-044,OP-021,C,71.75,20.45,37.64,10.09,89.75,0,0,18.7
2026-09-07,FLT-052,OP-105,A,60.77,22.8,42.27,11.82,86.2,0,0,101.55
2026-09-07,FLT-052,OP-021,B,63.76,21.9,41.76,11.91,86.75,0,0,101.3
2026-09-07,FLT-052,OP-063,C,58.52,22.05,40.92,12.26,86.45,0,0,101.05
2026-09-07,FLT-058,OP-015,A,55.71,20.29,41.43,11.74,85.81,0,0,177.55
2026-09-07,FLT-058,OP-063,B,55.17,20.07,42.82,12.92,85.6,0,0,177.3
2026-09-07,FLT-058,OP-007,C,52.63,22.03,39.56,13.0,85.82,0,0,177.05
2026-09-07,FLT-064,OP-021,A,84.3,22.4,38.69,9.52,90.18,0,0,131.55
2026-09-07,FLT-064,OP-007,B,92.35,22.15,37.38,9.82,89.16,0,0,131.3
2026-09-07,FLT-064,OP-051,C,84.33,22.0,35.2,9.88,90.15,0,0,131.05
2026-09-08,FLT-012,OP-033,A,55.98,21.33,39.57,12.4,88.72,0,0,80.2
2026-09-08,FLT-012,OP-088,B,56.98,19.71,39.09,11.99,87.51,0,0,79.95
2026-09-08,FLT-012,OP-021,C,57.55,21.24,43.76,12.22,85.07,0,0,79.7
2026-09-08,FLT-017,OP-063,A,53.52,20.46,41.48,12.3,87.42,0,0,112.2
2026-09-08,FLT-017,OP-007,B,57.42,23.7,41.09,11.61,86.74,0,0,111.95
2026-09-08,FLT-017,OP-028,C,56.94,20.36,40.89,12.05,86.08,0,0,111.7
2026-09-08,FLT-023,OP-094,A,81.98,22.27,41.04,11.79,112.67,0,0,74.2
2026-09-08,FLT-023,OP-028,B,85.94,21.77,42.04,11.03,112.52,0,0,73.95
2026-09-08,FLT-023,OP-074,C,82.64,20.99,41.33,11.51,111.6,0,0,73.7
2026-09-08,FLT-031,OP-015,A,74.63,21.5,41.92,10.19,86.98,0,0,152.2
2026-09-08,FLT-031,OP-074,B,78.7,22.27,38.16,11.14,89.94,0,0,151.95
2026-09-08,FLT-031,OP-105,C,74.83,20.94,38.14,10.41,86.03,0,0,151.7
2026-09-08,FLT-044,OP-042,A,70.31,21.07,42.53,9.91,90.48,0,0,16.8
2026-09-08,FLT-044,OP-105,B,71.96,22.98,37.03,11.49,86.62,0,0,16.55
2026-09-08,FLT-044,OP-028,C,73.28,23.57,38.87,9.96,86.99,0,0,16.3
2026-09-08,FLT-052,OP-007,A,57.89,22.54,44.43,11.76,88.19,0,0,100.2
2026-09-08,FLT-052,OP-028,B,61.97,24.0,39.11,11.6,86.86,0,0,99.95
2026-09-08,FLT-052,OP-074,C,61.46,23.37,41.67,11.98,87.83,0,0,99.7
2026-09-08,FLT-058,OP-021,A,53.72,20.45,38.42,13.0,85.92,0,0,176.2
2026-09-08,FLT-058,OP-074,B,53.75,19.93,38.14,12.18,84.56,0,0,175.95
2026-09-08,FLT-058,OP-015,C,55.81,20.61,38.12,12.7,85.68,0,0,175.7
2026-09-08,FLT-064,OP-028,A,87.21,20.41,36.15,10.79,89.02,0,0,130.2
2026-09-08,FLT-064,OP-015,B,88.0,22.81,37.78,10.72,90.32,0,0,129.95
2026-09-08,FLT-064,OP-063,C,85.08,21.69,39.5,10.36,88.83,0,0,129.7
2026-09-09,FLT-012,OP-042,A,54.99,21.16,42.84,12.67,87.68,0,0,78.85
2026-09-09,FLT-012,OP-094,B,57.94,22.1,42.06,12.07,85.19,0,0,78.6
2026-09-09,FLT-012,OP-028,C,55.52,23.28,43.09,11.7,87.25,0,0,78.35
2026-09-09,FLT-017,OP-074,A,55.18,20.43,44.06,11.67,89.41,0,0,110.85
2026-09-09,FLT-017,OP-015,B,59.03,22.13,43.72,12.03,86.68,0,0,110.6
2026-09-09,FLT-017,OP-033,C,53.5,20.92,42.47,12.41,88.71,0,0,110.35
2026-09-09,FLT-023,OP-105,A,88.65,24.26,41.82,11.17,116.75,0,0,72.85
2026-09-09,FLT-023,OP-033,B,89.73,23.89,39.71,11.61,114.18,0,0,72.6
2026-09-09,FLT-023,OP-088,C,88.76,23.41,42.34,11.07,116.46,0,0,72.35
2026-09-09,FLT-031,OP-021,A,73.14,20.63,38.03,10.31,89.65,0,0,150.85
2026-09-09,FLT-031,OP-088,B,75.05,20.15,39.07,10.42,86.29,0,0,150.6
2026-09-09,FLT-031,OP-015,C,72.92,21.78,41.06,11.34,86.29,0,0,150.35
2026-09-09,FLT-044,OP-051,A,70.44,21.87,39.71,9.94,87.68,0,0,14.4
2026-09-09,FLT-044,OP-015,B,71.37,23.25,37.33,10.12,86.96,0,0,14.15
2026-09-09,FLT-044,OP-033,C,72.15,23.72,37.04,10.32,89.62,0,0,13.9
2026-09-09,FLT-052,OP-015,A,58.56,22.32,43.53,11.33,86.35,0,0,98.85
2026-09-09,FLT-052,OP-033,B,61.79,21.57,41.7,10.83,85.98,0,0,98.6
2026-09-09,FLT-052,OP-088,C,61.42,22.88,41.37,12.08,88.56,0,0,98.35
2026-09-09,FLT-058,OP-028,A,51.64,20.31,43.73,12.35,86.91,0,0,174.85
2026-09-09,FLT-058,OP-088,B,55.49,19.23,43.69,11.92,84.62,0,0,174.6
2026-09-09,FLT-058,OP-021,C,52.58,22.15,40.01,11.91,85.99,0,0,174.35
2026-09-09,FLT-064,OP-033,A,88.83,21.68,37.84,9.51,87.61,0,0,128.85
2026-09-09,FLT-064,OP-063,B,87.95,21.15,38.6,10.37,90.15,0,0,128.6
2026-09-09,FLT-064,OP-007,C,87.06,22.26,40.57,10.57,90.6,0,0,128.35
